"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Cedar Rapids","IA","Cedar Rapids","Linn County",154,288499.5,289999,284900,284900,285000,274825,279900,278700,276225,274925,274900,274900,292450,289925,273482,3e+05,275000,274450,274000,269925,274945,274900,278495,288500,286000,290950,278750,276500,280000,274995,288750,291500,299700,292750,284900,272425,274945,291500,272650,294500,3e+05,309000,309000,299000,292450,298500,294500,296500,314900,325000,349500,349925,319350,319500,316500,334900,336950,349725,325000,327475,324950,319950,299777,306450,319950,293500,299900,327000,336975,327500,339000,329900,329900,324950,324975,327450,334725,329900,332425,338000,327475,336700,339945,388675,369000,369000,365000,389950,388675,394000,391250,352450,339000,360450,367350,365000,380000,413875,4e+05,401937.5,399900,404950,445000,445000,445000,429999.5,425000,399000,389900
"Falls Church","VA","Washington-Arlington-Alexandria","Fairfax County",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894250,872000,862450,929900,949000,946750,862500,859900,864500,905000,842500,835000,850000,867450,863793,893000,846950,812450,764000,799000,837000,807450,897450,959900,1069500,1024950,999900,989000,952500,984000,995000,999000,999900,1094890,1020000,1035000,1148888,1161944,1064000,1134000,1149950,1050000,1099750,1037000,1019450,1159500,1137500,1177000,1124900,1112500,1124499.5,1162000,1179000,1109949.5,1149000,1124000,1274500,1249950,1239000,1249000,1249999.5,1250000,1249999,1250000,1199000,1162562,1249000,1249900,1249900,1283244
"Norman","OK","Oklahoma City","Cleveland County",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469450,459000,469900,469900,469900,519500,564500,632500,7e+05,644750,649950,639000,634250,649000,634250,629250,599000,597000,549000,549450,524900,524900,475000,475000,534250,549500,575000,575000
"Nampa","ID","Boise City","Canyon County",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235750,228725,224900,239950,232490,236900,239195,236745,234900,229900,239750,239825,257400,268408,249900,249900,249995,263900,274500,259900,274750,273990,269900,274533.5,270940.5,271400,264900,282200,269900,264645,259450,269990,279695,284000,297490,344745,356400,345000,346950,339945,339900,329990,343949.5,319995,309500
"Clovis","CA","Fresno","Fresno County",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425300,425100,424650,409000,409900,443623,437346,437346,452950,416015,430000,479500,477000,489000,472000,459275,459450,477666.5,480333,464925,447000,439000,442000,463400,469000,461500,459000,450500,466250,459250,459000,471500,482000,474500,476000,499925,464497.5,475000,469000,468300,449999,455000,458950,455475,474250,499450,499900,515500,506500,462250,439950,518250,512500,499900,499450,489450,499000,499950,520000,524906
"Stone Mountain","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399500,399900,364500,350000,369950,397400,422690,394900,350000,399095,389200,375000,389900,376450,366950,350000,373900,400310,397500
"Summerville","SC","Charleston-North Charleston","Dorchester County",160,309900,288900,284900,252900,259900,288900,303945,309000,289900,299000,299450,297000,289890,275000,267250,272250,279900,261900,277250,280000,282270,257990,255906,250750,250000,252310.5,259990,262990,264995,269999.5,274000,276950,272449.5,266990,259945,260950,256450,254445,266900,278000,267900,265115,266900,265945,266990,263990,256645,262720,262720,265990,266900,267990,267000,271995,279950,272490,275990,264900,273185,268402.5,269900,266985,267990,279022.5,274900,281990,284490,290900,290402.5,299950,299900,297450,294950,300195,305490,319900,310000,318182.5,325000,329900,335000,334500,319490,337915,317732.5,319490,317235,321490,325000,326295,322192,324950,327295,326999.5,328495,329000,333090,330212.5,324990,321040,325000,326490,324900,329567.5,325000,330575,325000,325490,331312.5
"Rochester","MN","Rochester","Olmsted County",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,459900,445450,441900,441900,439950,425000,440000,462400,475000,467400,475000,454900,454900,459900,459900,479900,489900,484900,469500,482400,484900,474750,479900,522400,524900,512500,510000,5e+05,499450,479900,492400,494900,487400,499850
"Arvada","CO","Denver-Aurora-Lakewood","Jefferson County",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463750,485000,490000,459000,455000,469900,469900,474554.5,474900,525000,528450,479950,479450,499995,519950,522900,5e+05,520000,524900,515070,549000,551000,517412.5,504000,529900,533900,534900,535900,535900,525950,505000,527475,550000,540400,559900,564525,572900,574400,567450,575000,569925,571970,580000,553450,549950,489950,510975,540000,569900,585000,579900,544950,539900,533950,527000,525000,525000,535950
"Charlottesville","VA","Charlottesville","Albemarle County",163,512450,479000,549900,550000,549000,549000,550000,550000,585200,576950,572000,589000,592000,599900,625000,649450,625000,625000,620000,625000,615000,614000,711950,734000,814500,845000,759500,699000,699000,699950,699000,687450,697000,641950,649000,622450,680000,623750,622000,674900,749450,749950,750000,769000,749900,725000,749900,694900,686900,624000,686900,686900,677250,669000,693400,632475,620000,612450,597000,574000,585000,629950,627425,629475,619000,634475,649000,634475,657000,699900,695000,695000,648000,709900,665000,687450,698000,749500,795000,799000,837450,849450,849000,792000,824450,789000,734900,789000,798000,890000,779500,749900,739000,727450,729900,677450,727500,730000,685000,685000,699000,734900,732450,774500,749000,667450,744450,795000,749950
"Macon","GA","Macon-Bibb County","Bibb County",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329000,299750,3e+05,324950,347000,319900,332450,332450,374250,388500,410000,394250,410000,414500,409900,370100,359900,362400,337450,339900,390000,415000,394500,350000,344450,324500,324500,329000,287500,309999.5,319499.5,319499.5,353900,357900,359900,364000,359900,359900,354900,387000,387000,380000,345000,364500,357000,374900,389000,384450,384450,374950,356200,345000,339900,349900,339900,339450,334950,374500,374500,369950,379000,379000,379000,385000,384900,379950
"Concord","NC","Charlotte-Concord-Gastonia","Cabarrus County",165,275000,279000,286445,294129.5,295145,299900,291000,284949.5,270000,270000,292545,269900,269900,269900,277990,286880,289450,3e+05,347500,348000,336990,345995,304409.5,309459.5,299450,290000,284999,275000,269900,282994.5,285000,288087,287538.5,287606,286900,283450,284900,284900,278015,285742.5,285605,278576,278795.5,297900,298900,292990,3e+05,299900,295245,308490,294804,288766,294000,3e+05,305000,299900,289900,296450,301280,315320,317930,320220,325020,329995,332500,335900,325000,325000,317950,326500,319990,309990,313450,325000,325000,324620,332350,335000,337000,353900,353900,356700,359945,349900,351950,342500,349390,350000,353780,349900,345162.5,346400,345450,347900,350000,362200,368900,357945,360780,359945,359945,357137.5,354500,350310,350000,350000,346445,346990,350000
"Sparks","NV","Reno","Washoe County",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493880,522400,570000,563500,550950,557500,569000,550000,549990,525000,519478.5,525000
"College Station","TX","College Station-Bryan","Brazos County",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429000,419450,464900,489900,447900,449000,482950,457950,466900,497750,489750,489750,459900,464900,449900,450400,455400,455400,450400,450900,449900,444900,457400,469500,499250,499500,540000,559500,499900,489450,450000,466000,453000
"Bend","OR","Bend-Redmond","Deschutes County",168,,,,,,,,,,,,,,,,,,,,,,,,,,499900,501550,590000,6e+05,614500,619900,6e+05,645000,609950,644000,659000,654450,616200,659000,624900,651950,651950,632449.5,632449.5,679000,6e+05,6e+05,676950,599500,6e+05,575000,625000,649900,699000,664900,684500,649900,649900,649900,714475,612450,569000,599450,627450,740000,765000,725000,754450,759900,759900,762450,757000,724000,724000,724000,749450,759450,759900,759900,758900,747450,799450,809450,829000,829000,749900,787898,787898,819990,777475,794000,780217.5,784742.5,799000,799900,799000,897500,899000,899000,899949.5,899900,893000,884450,850000,833434,849950,850000,836667,841717
"Tracy","CA","Stockton-Lodi","San Joaquin County",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526950,499500,498000,499888,482400,495000,488500,484000,470000,499894,499900,479000,495000,509200,495000,504144,539000,544450,538950,529000,514999,529450,514999,505000,535000,537500,535000,537000,547450,589450,589450,589000,575000,582443.5,583999,577400,589950,599000,589000,572475,592000,567475,599000,574900,572820,581063.5,569900,577500,599950,619900,594938,625000,599450,619000,605000,592450,589000,575786,578888
"Bowling Green","KY","Bowling Green","Warren County",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402450,394900,399900,409949.5,419900,399900,399900,434700,434700,449900,449000,439500,447450,442450,439900,449900,464900,449949.5,449900,449900,480450,469450,511000,434900,444900,505499.5,479999,449900,459900,451200,448700,449000,439900,439900,437450
"Saint Augustine","FL","Jacksonville","Saint Johns County",171,399900,387000,397000,377000,390000,377000,379900,380000,369999.5,369900,359900,374500,369900,364900,354500,375000,375000,327450,329900,299000,3e+05,299000,322450,299500,298500,290489,299950,294999,292009,293970,284000,264940,272495,279900,283975,279900,294950,309900,311990,318995,318000,319000,315000,327420,306950,324990,329900,339900,344950,372900,365445,370645,375950,375000,374990,379000,375450,372925,357470,374999,375900,375000,387890,393345,389990,387990,399000,397447.5,379995,388495,383970,376950,377450,422715,422715,424900,415450,392495,372290,399990,349990,399000,389990,407300,401245,424485,429500,419450,429900,419900,399990,418000,403898,400908,384950,418945,424900,421495,423945,420000,422900,419950,419900,419900,415000,419900,406990,412990,439871.5
"Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089000,1099000,1099000,1099500,1160000,1100000,1099500,1100000,1195000,1150000,1125000,1095000,1095000,1095000,1150000,1285000,1379000,1285000,1447500,1337000,1197000,1117500,1025000,1050000,987450,974500,969500,975000,1049000,985000,1097000,1095000,999000,997750,996250,982000,987000,1000900,1093787.5,1065737.5,999950,1095787.5,1095000,1085900,1105900,1072500,1052450,1098637.5,1150000,1099999.5,1050000,1e+06,999250,939900,949000,1097450,1092000,1089000,1099999,1053950,1129900,1099000,1129000,1112500,1060900,1096950,1098950,1099000,1126900,1142500,1162500,1120000,1150000,1124500,1099500,1075900,1037000,1032000,1069950,1223900,1211949.5
"Carlsbad","CA","San Diego-Carlsbad","San Diego County",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264500,1299000,1199000,1200000,1199500,1195000,1194000,1184500,1149900,1152450,1099500,1099000,1149500,1225000,1199000,1165000,1160000,1159000,1165000,1212000,1175000,1197000,1275000,1224999,1319000,1274950,1297000,1275000,1282000,1288888,1299000,1289000,1274947.5,1250000,1264388.5,1264388.5,1264500,1238795,1249500,1250000,1250000,1250000,1225000,1227500,1222497.5,1230000,1249000,1259995,1449900,1350000,1350000,1355950,1378370,1399000,1355950,1377740,1377740,1314500,1299974.5,1299950
"Kent","WA","Seattle-Tacoma-Bellevue","King County",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,355000,360000,364975,325000,368945,374875,379000,354950,380000,380000,379950,377425,371950,359950,384475,395000,397500,4e+05,4e+05,399950,399950,385000,384975,429000,456340,452780,459900,467000,445475,439950,435725,469950,474475,469475,469000,449950,449950,474950,499950,514475,545900,499950,499950,512450,519950,516450,565997.5,568475,602386,614995,564475,604997.5,609995,639995,577475,579950,604725,577995,570000,599950
"Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",175,247990,255000,249900,235000,222970,227684,226000,234900,238945,239945,236950,229900,227500,221650,225500,219000,212400,209990,215000,219950,222900,224445,228995,224445,226990,233990,228990,231990,231990,233990,234900,243490,245490,249999.5,252745,257990,268900,262950,268900,271990,271000,273240,274990,271430,270995,272990,281990,285490,281990,287990,295900,289095,289450,293395,294900,298496.5,299990,298495,306890,305000,309490,306790,309990,309445,299990,295990,299900,307245,304990,295000,292245,297900,300445,299390,304990,310345,310190,308424,304540,299990,297340,304790,304995,309990,310900,313640,323240,317303.5,316990,315995,315000,310290,304670,308990,305990,310890,307945,299990,304599.5,315500,315490,318489,314000,310990,314745,319900,315000,310990,315690
"West Jordan","UT","Salt Lake City","Salt Lake County",176,259900,252000,250000,249900,249000,245900,244900,240000,239900,239900,234950,224950,219000,219450,223200,222950,229900,224950,229900,224838.5,224777,219900,219974.5,219950,231700,235000,229900,234900,236947.5,239900,232450,241950,243700,249950,250000,254500,250000,249950,249900,254950,259000,269000,275900,275900,270000,269654,269900,278000,274900,274900,269900,279000,279950,277500,279895,272450,275000,275000,274950,274900,284900,290000,307950,3e+05,299900,295000,287400,295000,298500,294500,296500,294500,299000,304500,314500,305000,314500,314900,310000,319000,319000,324900,319000,312450,320000,319900,330000,334900.5,339999.5,329950,345000,334900,344000,335000,329900,339500,349999.5,325000,340000,349900,349900,359900,354500,366500,379950,384900,394999,422400,413700
"West Chester","PA","Philadelphia-Camden-Wilmington","Chester County",177,749500,747000,709475,697000,699950,747000,767500,799900,794900,730000,659900,711434,654900,664450,699000,729900,737500,745000,750000,750000,699500,740000,727450,733186.5,697500,700586,734731,725000,695990,692170,692170,690000,686675,657637.5,629950,702990,700995,699999,699000,677000,759450,791000,759450,754000,744900,746950,757115,750000,652450,729450,699900,698950,698000,7e+05,749900,750000,749900,799000,774450,815000,849900,849900,767450,765000,799999,827000,814500,749000,776999.5,777450,794500,814900,899900,847450,849000,859900,842450,825000,825000,842000,830000,890000,939000,949000,999000,999000,899900,845000,862500,884000,850000,899999,836995,805000,805000,880000,880000,799999,797000,825000,795000,795000,784950,799999,799999.5,825000,849900,850000,825000
"Peoria","IL","Peoria","Peoria County",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319900,334900,341350,364450,369000,339700,309200,314900,324900,304950,324500,283900,289900,309500,320000,350000,344500,354950,349900,349900,349900,341722,349900,344900,371950,374900,367400,377450,357450,347400,359700,383950,364700,364700,349450,350000,382150,394900,399900,377400,357150,335000,348450,339900,336450,334900,339900,339900,339900,347800,347800,342975,344900,341050,325000,323500,319900,309000,299000,308950,309950,309900,302450,269900,267400
"Douglasville","GA","Atlanta-Sandy Springs-Roswell","Douglas County",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239450,240000,229500,250000,250000,250000,237425,234950,227498.5,246245,235000,250000,227500,259950,251495,250000,249900,250000,244322,247117.5,243644,259900,262665,259000,265000,266153,265629.5,260400,260400,256400,250655,250000,261881,250000,246245,261208,257606,261881,250000,258990,260890.5,256900,255950,258390.5,266640,257900,291597.5,299900,309900,319662,316081,299900,299950,286450,299300,283351,287900,282252,299900,317450,289450,289900,289000,281900,285000,319550,325000,329400
"Perris","CA","Riverside-San Bernardino-Ontario","Riverside County",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282500,280000,280000,274950,277225,286000,285000,285000,312500,335495,353990,346945,328870,338000,338000,350000,346710,344990,342205,343995,342990,348000,332499.5,334999,335000,349944,349988,349000,354990,349000,329990,356495,366445,349950,350000,360000,352498.5,369495,379995,431950,439949.5,439949.5,397995,395000,392495,389995,386995,409990,412495,432000,389999.5,399000,427990,461325,440000,438990,429500,437499.5,479900,489900,507500,459900,449000,465000
"Springfield","VA","Washington-Arlington-Alexandria","Fairfax County",181,499000,490500,512444,524944,524888,539950,537419,517381.5,479500,484500,464950,478700,474450,477500,484900,477445,484950,492450,492000,485000,459000,454500,470000,457500,464900,442000,488250,496950,484950,474900,499900,475000,524888,524944,449500,470000,519944,514950,575000,575000,549950,539950,527450,547000,532400,562450,559900,554950,571950,564450,525000,599000,577000,549900,549900,549900,549900,548950,545000,523700,544800,575000,569950,569900,597394,599900,597400,599900,599900,599950,597450,599900,597450,599900,623950,629000,649900,609999.5,622700,624900,666552.5,657122.5,645500,645500,669000,616950,616950,619444,629000,607000,601950,599999,620000,620000,594450,564900,579900,670444,674900,671999.5,649894,637500,667744,665988,594450,589900,589900,589900,589000
"Fairfield","CA","Vallejo-Fairfield","Solano County",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545000,532766,525250,525000,525950,509000,508950,529425,547400,549900,543925,543925,546326.5,557175,547670,547670,555715,559000,559000,564275,568275.5,569000,559000,556825,559282.5,587499.5,544950,552000,543750,554500,552750,553875,551374.5,561250,566050,566050,575000,585000,624900,624950,619950,619000,599000,599000,610750,619650,623700,631555,627500,649900,649900,649450,649900,662000,650000,649900,649000,620000,614450,622950,605999
